,year,driver,team,track,FP2 fastest lap,FP2 tyre life,FP3 fastest lap,FP3 tyre life,theoretical fastest lap,qualifying time
0,2018,RIC,Red Bull Racing,Russian Grand Prix,93.844,4.0,94.394,3.0,94.394,93.247
0,2018,GAS,Toro Rosso,Russian Grand Prix,95.137,4.0,95.125,4.0,95.125,94.383
0,2018,SAI,Renault,Russian Grand Prix,95.341,2.0,94.988,2.0,94.988,94.626
0,2018,HUL,Renault,Russian Grand Prix,95.568,2.0,95.213,2.0,95.213,94.655
0,2018,HAR,Toro Rosso,Russian Grand Prix,96.024,4.0,96.033,2.0,96.033,95.037
0,2018,ALO,McLaren,Russian Grand Prix,96.074,2.0,96.992,9.0,96.992,95.504
0,2018,SIR,Williams,Russian Grand Prix,96.861,2.0,96.071,2.0,96.071,95.612
0,2018,VAN,McLaren,Russian Grand Prix,96.617,2.0,96.597,2.0,96.597,95.977
0,2018,STR,Williams,Russian Grand Prix,97.001,5.0,96.274,2.0,96.274,96.437
0,2018,HAM,Mercedes,Japanese Grand Prix,88.217,2.0,89.599,4.0,89.599,87.76
0,2018,BOT,Mercedes,Japanese Grand Prix,88.678,4.0,90.422,6.0,90.422,88.059
0,2018,VER,Red Bull Racing,Japanese Grand Prix,89.257,2.0,90.304,2.0,90.304,89.057
0,2018,RAI,Ferrari,Japanese Grand Prix,89.498,2.0,90.054,1.0,90.054,89.521
0,2018,GRO,Haas F1 Team,Japanese Grand Prix,90.44,2.0,91.636,3.0,91.636,89.761
0,2018,HAR,Toro Rosso,Japanese Grand Prix,90.502,2.0,92.03,2.0,92.03,90.023
0,2018,GAS,Toro Rosso,Japanese Grand Prix,90.795,3.0,93.105,2.0,93.105,90.093
0,2018,OCO,Racing Point,Japanese Grand Prix,90.035,2.0,91.088,2.0,91.088,90.126
0,2018,VET,Ferrari,Japanese Grand Prix,89.05,2.0,89.715,4.0,89.715,92.192
0,2018,PER,Racing Point,Japanese Grand Prix,90.51,2.0,91.483,2.0,91.483,97.229
0,2018,LEC,Sauber,Japanese Grand Prix,90.906,2.0,91.76,2.0,91.76,89.864
0,2018,MAG,Haas F1 Team,Japanese Grand Prix,90.956,2.0,91.521,2.0,91.521,90.226
0,2018,SAI,Renault,Japanese Grand Prix,90.904,2.0,91.513,2.0,91.513,90.49
0,2018,STR,Williams,Japanese Grand Prix,91.215,2.0,92.201,2.0,92.201,90.714
0,2018,RIC,Red Bull Racing,Japanese Grand Prix,89.513,2.0,90.474,2.0,90.474,89.806
0,2018,HUL,Renault,Japanese Grand Prix,90.644,2.0,92.224,2.0,92.224,90.361
0,2018,SIR,Williams,Japanese Grand Prix,91.087,2.0,92.631,4.0,92.631,90.372
0,2018,ALO,McLaren,Japanese Grand Prix,90.988,2.0,92.608,2.0,92.608,90.573
0,2018,VAN,McLaren,Japanese Grand Prix,91.981,2.0,93.034,2.0,93.034,91.041
0,2018,ERI,Sauber,Japanese Grand Prix,90.478,2.0,92.442,4.0,92.442,91.213
0,2018,HAM,Mercedes,United States Grand Prix,108.716,7.0,93.87,2.0,93.87,92.237
0,2018,VET,Ferrari,United States Grand Prix,113.912,24.0,93.797,2.0,93.797,92.298
0,2018,RAI,Ferrari,United States Grand Prix,113.443,3.0,93.843,2.0,93.843,92.307
0,2018,OCO,Racing Point,United States Grand Prix,115.348,20.0,95.562,2.0,95.562,94.145
0,2018,HUL,Renault,United States Grand Prix,112.208,9.0,95.882,2.0,95.882,94.215
0,2018,LEC,Sauber,United States Grand Prix,114.101,19.0,95.365,2.0,95.365,94.42
0,2018,PER,Racing Point,United States Grand Prix,114.963,21.0,95.411,2.0,95.411,94.594
0,2018,GAS,Toro Rosso,United States Grand Prix,109.728,4.0,95.713,2.0,95.713,94.85
0,2018,HAR,Toro Rosso,United States Grand Prix,112.505,6.0,96.33,2.0,96.33,95.206
0,2018,VER,Red Bull Racing,United States Grand Prix,109.798,13.0,94.703,2.0,94.703,94.766
0,2018,ALO,McLaren,United States Grand Prix,111.728,10.0,96.332,2.0,96.332,95.294
0,2018,SIR,Williams,United States Grand Prix,115.446,3.0,96.193,2.0,96.193,95.362
0,2018,STR,Williams,United States Grand Prix,114.637,5.0,96.188,2.0,96.188,95.48
0,2018,ERI,Sauber,United States Grand Prix,113.07,18.0,96.0,2.0,96.0,95.536
0,2018,VAN,McLaren,United States Grand Prix,113.354,15.0,96.302,2.0,96.302,95.735
0,2018,RIC,Red Bull Racing,Mexican Grand Prix,76.873,2.0,77.028,3.0,77.028,74.759
0,2018,VER,Red Bull Racing,Mexican Grand Prix,76.72,2.0,76.284,5.0,76.284,74.785
0,2018,HAM,Mercedes,Mexican Grand Prix,78.1,2.0,76.538,5.0,76.538,74.894
0,2018,VET,Ferrari,Mexican Grand Prix,77.954,2.0,76.566,4.0,76.566,74.97
0,2018,BOT,Mercedes,Mexican Grand Prix,78.14,2.0,78.839,2.0,78.839,75.16
0,2018,RAI,Ferrari,Mexican Grand Prix,78.133,3.0,77.045,4.0,77.045,75.33
0,2018,HUL,Renault,Mexican Grand Prix,78.046,2.0,77.623,2.0,77.623,75.827
0,2018,SAI,Renault,Mexican Grand Prix,77.953,2.0,77.336,2.0,77.336,76.084
0,2018,LEC,Sauber,Mexican Grand Prix,79.024,2.0,77.059,2.0,77.059,76.189
0,2018,ERI,Sauber,Mexican Grand Prix,79.322,6.0,77.565,4.0,77.565,76.513
0,2018,OCO,Racing Point,Mexican Grand Prix,78.485,5.0,77.731,2.0,77.731,76.844
0,2018,ALO,McLaren,Mexican Grand Prix,79.543,2.0,78.548,2.0,78.548,76.871
0,2018,PER,Racing Point,Mexican Grand Prix,78.167,2.0,77.819,4.0,77.819,77.167
0,2018,HAR,Toro Rosso,Mexican Grand Prix,78.061,4.0,78.637,4.0,78.637,77.184
0,2018,GAS,Toro Rosso,Mexican Grand Prix,79.047,2.0,77.525,4.0,77.525,76.828
0,2018,GRO,Haas F1 Team,Mexican Grand Prix,78.733,2.0,78.145,2.0,78.145,76.911
0,2018,VAN,McLaren,Mexican Grand Prix,79.096,2.0,78.445,4.0,78.445,76.966
0,2018,STR,Williams,Mexican Grand Prix,79.219,2.0,78.698,2.0,78.698,77.689
0,2018,SIR,Williams,Mexican Grand Prix,79.335,2.0,78.669,2.0,78.669,77.886
0,2018,HAM,Mercedes,Brazilian Grand Prix,68.849,2.0,68.165,2.0,68.165,67.281
0,2018,VET,Ferrari,Brazilian Grand Prix,68.919,3.0,67.948,2.0,67.948,67.374
0,2018,BOT,Mercedes,Brazilian Grand Prix,68.846,4.0,68.465,2.0,68.465,67.441
0,2018,RAI,Ferrari,Brazilian Grand Prix,69.412,6.0,68.49,2.0,68.49,67.456
0,2018,VER,Red Bull Racing,Brazilian Grand Prix,69.339,2.0,68.733,2.0,68.733,67.778
0,2018,RIC,Red Bull Racing,Brazilian Grand Prix,69.164,2.0,68.788,3.0,68.788,67.78
0,2018,ERI,Sauber,Brazilian Grand Prix,70.532,2.0,69.808,4.0,69.808,68.296
0,2018,LEC,Sauber,Brazilian Grand Prix,69.943,2.0,69.448,2.0,69.448,68.492
0,2018,GRO,Haas F1 Team,Brazilian Grand Prix,69.769,2.0,69.257,2.0,69.257,68.517
0,2018,GAS,Toro Rosso,Brazilian Grand Prix,70.33,2.0,69.402,3.0,69.402,69.029
0,2018,MAG,Haas F1 Team,Brazilian Grand Prix,70.007,7.0,69.146,2.0,69.146,68.659
0,2018,PER,Racing Point,Brazilian Grand Prix,70.32,2.0,70.116,3.0,70.116,68.741
0,2018,OCO,Racing Point,Brazilian Grand Prix,70.159,4.0,69.588,2.0,69.588,68.77
0,2018,HUL,Renault,Brazilian Grand Prix,71.674,4.0,69.461,2.0,69.461,68.834
0,2018,SIR,Williams,Brazilian Grand Prix,70.569,2.0,69.885,2.0,69.885,70.381
0,2018,SAI,Renault,Brazilian Grand Prix,70.458,4.0,69.864,2.0,69.864,69.269
0,2018,HAR,Toro Rosso,Brazilian Grand Prix,70.734,2.0,69.985,2.0,69.985,69.28
0,2018,ALO,McLaren,Brazilian Grand Prix,70.332,5.0,70.02,2.0,70.02,69.402
0,2018,STR,Williams,Brazilian Grand Prix,70.662,6.0,70.001,3.0,70.001,69.441
0,2018,VAN,McLaren,Brazilian Grand Prix,70.596,2.0,70.289,2.0,70.289,69.601
0,2018,HAM,Mercedes,Abu Dhabi Grand Prix,97.443,2.0,97.176,2.0,97.176,94.794
0,2018,BOT,Mercedes,Abu Dhabi Grand Prix,97.236,2.0,97.933,2.0,97.933,94.956
0,2018,VET,Ferrari,Abu Dhabi Grand Prix,97.569,2.0,97.587,2.0,97.587,95.125
0,2018,RAI,Ferrari,Abu Dhabi Grand Prix,97.461,2.0,97.464,11.0,97.464,95.365
0,2018,RIC,Red Bull Racing,Abu Dhabi Grand Prix,97.428,5.0,98.09,2.0,98.09,95.401
0,2018,VER,Red Bull Racing,Abu Dhabi Grand Prix,97.28,5.0,97.747,2.0,97.747,95.589
0,2018,GRO,Haas F1 Team,Abu Dhabi Grand Prix,98.06,2.0,98.304,2.0,98.304,96.192
0,2018,LEC,Sauber,Abu Dhabi Grand Prix,98.831,2.0,99.282,2.0,99.282,96.237
0,2018,OCO,Racing Point,Abu Dhabi Grand Prix,98.402,2.0,99.011,2.0,99.011,96.54
0,2018,HUL,Renault,Abu Dhabi Grand Prix,98.23,2.0,98.85,2.0,98.85,96.542
0,2018,SAI,Renault,Abu Dhabi Grand Prix,98.511,2.0,98.97,5.0,98.97,96.982
0,2018,ERI,Sauber,Abu Dhabi Grand Prix,99.502,4.0,99.997,4.0,99.997,97.132
0,2018,MAG,Haas F1 Team,Abu Dhabi Grand Prix,98.318,4.0,99.612,2.0,99.612,97.309
0,2018,PER,Racing Point,Abu Dhabi Grand Prix,98.806,5.0,99.053,5.0,99.053,97.541
0,2018,ALO,McLaren,Abu Dhabi Grand Prix,98.725,2.0,99.974,2.0,99.974,97.743
0,2018,HAR,Toro Rosso,Abu Dhabi Grand Prix,98.957,5.0,99.074,6.0,99.074,97.994
0,2018,GAS,Toro Rosso,Abu Dhabi Grand Prix,98.506,4.0,99.74,3.0,99.74,98.166
0,2018,VAN,McLaren,Abu Dhabi Grand Prix,99.938,4.0,100.233,2.0,100.233,98.577
0,2018,SIR,Williams,Abu Dhabi Grand Prix,100.935,2.0,101.182,2.0,101.182,98.635
0,2018,STR,Williams,Abu Dhabi Grand Prix,100.046,4.0,100.117,2.0,100.117,98.682
0,2019,HAM,Mercedes,Australian Grand Prix,82.6,3.0,82.292,2.0,82.292,80.486
0,2019,BOT,Mercedes,Australian Grand Prix,82.648,2.0,83.422,3.0,83.422,80.598
0,2019,VET,Ferrari,Australian Grand Prix,83.473,2.0,82.556,2.0,82.556,81.19
0,2019,VER,Red Bull Racing,Australian Grand Prix,83.4,3.0,83.481,2.0,83.481,81.32
0,2019,LEC,Ferrari,Australian Grand Prix,83.754,2.0,82.749,2.0,82.749,81.442
0,2019,GRO,Haas F1 Team,Australian Grand Prix,83.814,2.0,83.112,2.0,83.112,81.826
0,2019,MAG,Haas F1 Team,Australian Grand Prix,83.988,2.0,83.334,2.0,83.334,82.099
0,2019,NOR,McLaren,Australian Grand Prix,84.733,2.0,84.568,2.0,84.568,82.304
0,2019,RAI,Alfa Romeo Racing,Australian Grand Prix,83.572,2.0,84.402,2.0,84.402,82.314
0,2019,PER,Racing Point,Australian Grand Prix,84.401,5.0,84.082,3.0,84.082,82.781
0,2019,HUL,Renault,Australian Grand Prix,83.574,2.0,83.737,2.0,83.737,82.562
0,2019,RIC,Renault,Australian Grand Prix,83.644,2.0,83.695,2.0,83.695,82.57
0,2019,ALB,Toro Rosso,Australian Grand Prix,84.675,5.0,84.328,2.0,84.328,82.636
0,2019,GIO,Alfa Romeo Racing,Australian Grand Prix,84.293,2.0,83.831,2.0,83.831,82.714
0,2019,KVY,Toro Rosso,Australian Grand Prix,83.933,2.0,83.442,2.0,83.442,82.774
0,2019,STR,Racing Point,Australian Grand Prix,84.011,2.0,84.345,5.0,84.345,83.017
0,2019,GAS,Red Bull Racing,Australian Grand Prix,83.442,2.0,83.367,14.0,83.367,83.02
0,2019,SAI,McLaren,Australian Grand Prix,84.133,2.0,84.049,2.0,84.049,83.084
0,2019,RUS,Williams,Australian Grand Prix,86.453,2.0,85.944,2.0,85.944,84.36
0,2019,KUB,Williams,Australian Grand Prix,86.655,2.0,86.589,2.0,86.589,86.067
0,2019,LEC,Ferrari,Bahrain Grand Prix,88.881,2.0,89.569,2.0,89.569,87.866
0,2019,VET,Ferrari,Bahrain Grand Prix,88.846,2.0,89.738,2.0,89.738,88.16
0,2019,HAM,Mercedes,Bahrain Grand Prix,89.449,2.0,90.334,3.0,90.334,88.19
0,2019,BOT,Mercedes,Bahrain Grand Prix,89.557,3.0,90.389,3.0,90.389,88.256
0,2019,VER,Red Bull Racing,Bahrain Grand Prix,89.725,2.0,90.959,2.0,90.959,88.752
0,2019,MAG,Haas F1 Team,Bahrain Grand Prix,90.0,2.0,91.54,4.0,91.54,88.757
0,2019,SAI,McLaren,Bahrain Grand Prix,90.192,2.0,90.965,2.0,90.965,88.813
0,2019,GRO,Haas F1 Team,Bahrain Grand Prix,90.068,2.0,90.818,2.0,90.818,89.015
0,2019,RAI,Alfa Romeo Racing,Bahrain Grand Prix,91.088,2.0,91.333,2.0,91.333,89.022
0,2019,NOR,McLaren,Bahrain Grand Prix,90.017,2.0,90.955,3.0,90.955,89.043
0,2019,RIC,Renault,Bahrain Grand Prix,90.848,2.0,91.643,2.0,91.643,89.488
0,2019,ALB,Toro Rosso,Bahrain Grand Prix,90.458,2.0,91.679,2.0,91.679,89.513
0,2019,GAS,Red Bull Racing,Bahrain Grand Prix,90.429,5.0,91.392,2.0,91.392,89.526
0,2019,PER,Racing Point,Bahrain Grand Prix,90.716,2.0,91.638,2.0,91.638,89.756
0,2019,KVY,Toro Rosso,Bahrain Grand Prix,90.093,2.0,91.173,2.0,91.173,89.854
0,2019,GIO,Alfa Romeo Racing,Bahrain Grand Prix,91.144,2.0,92.132,2.0,92.132,90.026
0,2019,HUL,Renault,Bahrain Grand Prix,89.669,2.0,90.91,2.0,90.91,90.034
0,2019,STR,Racing Point,Bahrain Grand Prix,91.129,4.0,91.618,2.0,91.618,90.217
0,2019,RUS,Williams,Bahrain Grand Prix,91.904,2.0,93.387,2.0,93.387,91.759
0,2019,KUB,Williams,Bahrain Grand Prix,92.932,2.0,93.525,3.0,93.525,91.799
0,2019,BOT,Mercedes,Chinese Grand Prix,93.33,2.0,92.83,2.0,92.83,91.547
0,2019,HAM,Mercedes,Chinese Grand Prix,94.037,2.0,93.689,3.0,93.689,91.57
0,2019,VET,Ferrari,Chinese Grand Prix,93.357,2.0,93.222,2.0,92.985,91.848
0,2019,LEC,Ferrari,Chinese Grand Prix,94.158,4.0,93.248,2.0,93.248,91.865
0,2019,VER,Red Bull Racing,Chinese Grand Prix,93.551,2.0,94.447,2.0,94.447,92.089
0,2019,GAS,Red Bull Racing,Chinese Grand Prix,94.455,2.0,95.326,2.0,95.326,92.93
0,2019,RIC,Renault,Chinese Grand Prix,94.336,2.0,95.142,2.0,95.142,92.958
0,2019,HUL,Renault,Chinese Grand Prix,94.096,2.0,93.974,2.0,93.974,92.962
0,2019,MAG,Haas F1 Team,Chinese Grand Prix,94.788,2.0,95.998,5.0,95.998,93.15
0,2019,GRO,Haas F1 Team,Chinese Grand Prix,95.704,2.0,95.771,3.0,95.771,93.156
0,2019,KVY,Toro Rosso,Chinese Grand Prix,94.694,4.0,94.783,3.0,94.783,93.236
0,2019,PER,Racing Point,Chinese Grand Prix,94.784,2.0,95.078,2.0,95.078,93.299
0,2019,RAI,Alfa Romeo Racing,Chinese Grand Prix,94.551,2.0,94.246,2.0,94.246,93.419
0,2019,SAI,McLaren,Chinese Grand Prix,94.141,2.0,94.51,2.0,94.51,93.523
0,2019,NOR,McLaren,Chinese Grand Prix,94.296,2.0,94.938,2.0,94.938,93.967
0,2019,STR,Racing Point,Chinese Grand Prix,94.779,2.0,95.223,2.0,95.223,94.292
0,2019,RUS,Williams,Chinese Grand Prix,96.229,2.0,96.124,2.0,96.124,95.253
0,2019,KUB,Williams,Chinese Grand Prix,96.121,2.0,96.176,2.0,96.176,95.281
0,2019,BOT,Mercedes,Azerbaijan Grand Prix,104.003,6.0,103.064,7.0,103.064,100.495
0,2019,HAM,Mercedes,Azerbaijan Grand Prix,103.541,6.0,103.176,2.0,103.176,100.554
0,2019,VET,Ferrari,Azerbaijan Grand Prix,103.196,5.0,101.802,3.0,101.802,100.797
0,2019,VER,Red Bull Racing,Azerbaijan Grand Prix,103.793,2.0,102.852,2.0,102.852,101.069
0,2019,PER,Racing Point,Azerbaijan Grand Prix,105.436,4.0,103.43,2.0,103.43,101.593
0,2019,KVY,Toro Rosso,Azerbaijan Grand Prix,104.177,6.0,103.223,4.0,103.223,101.681
0,2019,NOR,McLaren,Azerbaijan Grand Prix,104.295,6.0,103.924,3.0,103.924,101.886
0,2019,GIO,Alfa Romeo Racing,Azerbaijan Grand Prix,105.366,2.0,103.637,6.0,103.637,102.424
0,2019,LEC,Ferrari,Azerbaijan Grand Prix,102.872,6.0,101.604,4.0,101.604,101.995
0,2019,SAI,McLaren,Azerbaijan Grand Prix,104.183,2.0,103.978,7.0,103.978,102.398
0,2019,RIC,Renault,Azerbaijan Grand Prix,105.483,2.0,103.561,3.0,103.561,102.477
0,2019,ALB,Toro Rosso,Azerbaijan Grand Prix,104.216,8.0,103.3,7.0,103.3,102.494
0,2019,MAG,Haas F1 Team,Azerbaijan Grand Prix,104.901,4.0,103.294,8.0,103.294,102.699
0,2019,STR,Racing Point,Azerbaijan Grand Prix,107.875,6.0,104.039,4.0,104.039,102.63
0,2019,GRO,Haas F1 Team,Azerbaijan Grand Prix,105.618,7.0,104.374,2.0,104.374,103.407
0,2019,HUL,Renault,Azerbaijan Grand Prix,106.717,8.0,104.043,6.0,104.043,103.427
0,2019,KUB,Williams,Azerbaijan Grand Prix,108.111,2.0,106.0,2.0,106.0,105.455
0,2019,RAI,Alfa Romeo Racing,Azerbaijan Grand Prix,105.482,6.0,103.537,7.0,103.537,103.068
0,2019,GAS,Red Bull Racing,Azerbaijan Grand Prix,104.24,7.0,107.836,7.0,107.836,101.335
0,2019,BOT,Mercedes,Spanish Grand Prix,77.284,2.0,77.123,5.0,77.123,75.406
0,2019,HAM,Mercedes,Spanish Grand Prix,77.333,6.0,76.568,3.0,76.568,76.04
0,2019,VET,Ferrari,Spanish Grand Prix,77.673,2.0,77.172,3.0,77.172,76.272
0,2019,VER,Red Bull Racing,Spanish Grand Prix,78.035,2.0,77.558,2.0,77.558,76.357
0,2019,LEC,Ferrari,Spanish Grand Prix,77.585,5.0,77.099,2.0,77.099,76.588
0,2019,GAS,Red Bull Racing,Spanish Grand Prix,78.238,7.0,78.693,6.0,78.693,76.708
0,2019,GRO,Haas F1 Team,Spanish Grand Prix,78.153,2.0,77.192,2.0,77.192,76.911
0,2019,MAG,Haas F1 Team,Spanish Grand Prix,78.355,6.0,77.53,2.0,77.53,76.922
0,2019,KVY,Toro Rosso,Spanish Grand Prix,78.722,4.0,78.105,2.0,78.105,77.573
0,2019,RIC,Renault,Spanish Grand Prix,78.934,4.0,78.974,11.0,78.974,78.106
0,2019,NOR,McLaren,Spanish Grand Prix,79.041,2.0,79.007,7.0,79.007,77.338
0,2019,ALB,Toro Rosso,Spanish Grand Prix,78.779,2.0,77.864,2.0,77.864,77.445
0,2019,SAI,McLaren,Spanish Grand Prix,78.658,2.0,78.003,2.0,78.003,77.599
0,2019,RAI,Alfa Romeo Racing,Spanish Grand Prix,78.727,5.0,77.969,2.0,77.969,77.788
0,2019,PER,Racing Point,Spanish Grand Prix,79.448,2.0,78.656,2.0,78.656,77.886
0,2019,HUL,Renault,Spanish Grand Prix,78.861,2.0,78.35,2.0,78.35,78.404
0,2019,STR,Racing Point,Spanish Grand Prix,78.839,2.0,78.734,3.0,78.734,78.471
0,2019,GIO,Alfa Romeo Racing,Spanish Grand Prix,79.427,7.0,78.74,2.0,78.74,78.664
0,2019,RUS,Williams,Spanish Grand Prix,80.191,2.0,79.421,2.0,79.421,79.072
0,2019,KUB,Williams,Spanish Grand Prix,80.781,2.0,80.57,4.0,80.57,80.254
0,2019,HAM,Mercedes,Monaco Grand Prix,71.118,10.0,71.478,3.0,71.478,70.166
0,2019,BOT,Mercedes,Monaco Grand Prix,71.199,11.0,71.318,6.0,71.318,70.252
